fdcId,description,dataType,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g
1859920, NUTS & SEEDS,Branded,500,13.3,50,26.7,6.7,
2598460," ORGANIC BEET + CHERRY JUICE, BEET; CHERRY",Branded,40,1.2,9.2,0,2,
2612374, ORGANIC BENGAL GRAM SPLIT CHANA DAL,Branded,470,20,59,0,8,
2564485," ORIGINAL GARLIC PICKLES, GARLIC",Branded,54,0,10.7,0,,
2653853, ORIGINAL ICED W/ MILK CAPPUCCINO,Branded,62,0.62,11.7,1.38,0,
2059532, ORIGINAL SEASONING,Branded,0,0,0,0,,
2657828, PEPPER JACK NATURAL CHEESE,Branded,393,21.4,3.57,28.6,0,
2629541, PEPPERMINT MOCHA CREAMED COLD BREW COFFEE,Branded,42,1.39,6.39,0.97,0,
2571301, PIZZA TURNOVERS EMPANADILLAS,Branded,300,3.33,40,13.3,1.1,
2629427, POLAR BEAR MIX ASSORTED CHOCOLATE CONFECTIONS,Branded,560,8,56,36,0,
2631752," POMEGRANATE CHERRY SPARKLING SELTZER WATER, POMEGRANATE; CHERRY",Branded,0,0,0,0,,
1873285," PREMIUM TEA BAGS, ENGLISH BREAKFAST",Branded,0,0,0,0,,
2674921," PUMPKIN CARAMEL APPLE MILK CHOLOCOLATE, PUMPKIN; CARAMEL APPLE",Branded,459,5.41,62.2,21.6,2.7,
1857023," RAW ORGANIC HONEY, WILDFLOWER",Branded,286,0,81,0,,
1912953," RAW UNFILTERED SOUTHERN CALIFORNIA HONEY, BUCKWHEAT",Branded,286,0,81,0,0,
2631508, RUFFLES KETTLE COOKED ALL DRESSED FLAVORED POTATO CHIPS,Branded,536,7.14,60.7,28.6,0,
2131572, SAUCE INCLUDED STIR FRY KIT PAD THAI,Branded,73,1.82,14.6,0.91,1.8,
2623145, SAUSAGE & CHEESE OMELETS,Branded,207,12.6,4.5,16.2,0,
2616866," SAUSAGE, EGG & CHEESE CASSEROLE BITES",Branded,226,13.1,4.76,17.9,1.2,
1925211," SELTZER, CRANBERRY CIDER",Branded,0,0,0,0,,
2598751, SHAVED AGED ASIAGO CHEESE,Branded,393,28.6,7.14,28.6,3.6,
1930156, SLOPPY BOUDREAUX,Branded,125,2.08,14.6,6.25,2.1,
2083865," SPARKLING SPRING WATER, NATURAL ORANGE",Branded,0,0,0,0,,
2588373," SPICY SWEET CHILI FLAVORED TORTILLA CHIPS, SPICY SWEET CHILI",Branded,536,7.14,64.3,25,3.6,
2607554, SPIRULINA SUPER CRISPS,Branded,607,21.4,32.1,46.4,21.4,
2578319, STONE GROUND  MUSTARD,Branded,200,0,40,0,0,
1928094," SUPERFOOD BAR , PUMPKIN SEED, DARK CHOCOLATE",Branded,486,22.9,31.4,37.1,5.7,
2655300," TAKE & BAKE LARGE CLASSIC PEPPERONI PIZZA, PEPPERONI",Branded,270,10.7,27.9,13.1,1.6,
2566061, THIN WHEAT THE SUPER SNACK CRACKER,Branded,414,6.9,75.9,12.1,10.3,
2581266, TOMATO BASIL  PASTA SAUCE,Branded,53,0.88,4.42,3.98,,
2020727," TRADITIONAL LIGHT SOUP, VEGETABLE BARLEY, VEGETABLE BARLEY",Branded,25,0.82,5.76,0,0.8,
2570043, TRI-COLOR PEARL COUSCOUS,Branded,375,10.7,73.2,1.79,3.6,
1884323, TRIPLE LAYER CHOCOLATE FUDGE CAKE,Branded,386,2.86,57.1,15.7,1.4,
2743229," Tyson Red Label Fully Cooked Unbreaded Fajita Seasoned Chicken Breast Strips, Small ",Branded,147,22.6,3.71,4.58,0.49,
2614301," VANILLA CREAM MEAL REPLACEMENT SMOOTHIE MIX, VANILLA",Branded,385,46.2,26.9,11.5,19.2,
2616365, VEGGIE TRICOLOR ROTINI PASTA,Branded,357,14.3,71.4,1.79,3.6,
2570950," VERMONT MAPLE SYRUP FULLY COOKED BREAKFAST SAUSAGE, VERMONT MAPLE SYRUP",Branded,333,15.6,4.44,28.9,,
1924362," WHOLE GRAIN BREAD, SWEETENED WITH HONEY & MOLASSES",Branded,219,7.3,46.2,1.22,4.9,
2598187, WHOLE LARGE HEARTS IN BRINE ARTICHOKES,Branded,36,3.57,3.57,0,3.6,
2622181," ZERO-CALORIE SODA, CITRUS",Branded,0,0,0,0,,
2051505,"!HOLLA NOLLA!, BON TEMPS!, REAL RESTAURANT TORTILLA CHIPS",Branded,482,7.14,64.3,21.4,7.1,
2157882,"!LUCHA GRANDE! CANDY, GUAVA, MANGO CHILE",Branded,375,0,91.7,0,,
1959092,"""""ALLA NORMA"""" WITH EGGPLANT & RICOTTA SALATA",Branded,59,1.27,6.33,3.8,1.7,
1459044,"""""BACN,BITS,FC,FINE,FL,2/5#""""",Branded,571,28.6,0,50,0,
1460529,"""""BACN,CAND,FL,4PC, Z""""",Branded,107,16.1,1.79,4.46,0,
1459504,"""""BACN,CHIPS,DICED,FC,FL,2/5#""""",Branded,533,26.7,0,46.7,0,
1459260,"""""BACN,DICED,RDY TO COOK,3/10#,Z""""",Branded,571,21.4,0,50,0,
1458695,"""""BACN,HRI,DBLSMK,GM,14/18,GF,15#,Z""""",Branded,400,20,0,40,0,
1460317,"""""BACN,HRI,DBLSMK,GM,18/22,GF,15#,Z""""",Branded,533,26.7,0,46.7,0,
1459561,"""""BACN,HRI,DBLSMK,SM,14/18,30#,Z""""",Branded,579,31.6,0,52.6,0,
1459034,"""""BACN,HRI,NW-SM,14/18,GF,15#""""",Branded,474,26.3,0,42.1,0,
1459751,"""""BACN,HRI,SM,18/22,15#,Z""""",Branded,533,26.7,0,46.7,0,
1457534,"""""BACN,HRI,SM,FL,14/18,10#,Z""""",Branded,600,,,,,
1459025,"""""BACN,PIECES,FC,FL,2/5#""""",Branded,578,27.8,0,50,0,
1457526,"""""BACN,SLAB,FL,11/13 DRIN,2PC,Z""""",Branded,438,,,,,
1460249,"""""BACN,SLAB,SLCD,MR,10/14,30#,Z""""",Branded,533,26.7,0,46.7,0,
1458431,"""""BACN,SLAB,SLCD,MR,14/18,30#,Z""""",Branded,533,26.7,0,46.7,0,
1460107,"""""BACN,SLAB,SLCD,MR,18/22,30#,Z""""",Branded,533,26.7,0,46.7,0,
1457686,"""""BACN,SLCD,SMKD,BULK,10#,Z""""",Branded,533,26.7,0,46.7,0,
1458545,"""""BACN,SS,BM,18/22,15#,Z""""",Branded,533,26.7,0,46.7,0,
1460006,"""""BACN,SS,NW-SM,14/18,15#""""",Branded,526,26.3,0,47.4,0,
1458169,"""""BACN,SS,SM,14/18,15#,Z""""",Branded,526,26.3,0,47.4,0,
1458819,"""""BACN,SS,SM,22/26,15#,Z""""",Branded,538,15.4,0,46.2,0,
2195617,"""""BEEF 'N BURGER"""" SEASONING MIX, """"BEEF 'N BURGER""""",Branded,263,0,52.6,0,,
1457900,"""""BEEF,GRND,CHUCK,PTY,20/8OZ,FBAB-GM,10#,Z""""",Branded,300,17.2,0,25.1,0,
1459156,"""""BEEF,GRND,CHUCK,PTY,27/6OZ,FBAB-GM,10#,Z""""",Branded,300,17.1,0,25.3,0,
1457243,"""""BEEF,GRND,CHUCK,PTY,30/5.33OZ,FBAB-GM,10""""",Branded,270,18,0,22,0,
1458292,"""""BEEF,GRND,CHUCK,PTY,40/4OZ,FBAB-GM,10#,Z""""",Branded,270,18,0,22,0,
1459082,"""""BEEF,GRND,PTY,27/6OZ,FBAB-SM,10#,Z""""",Branded,300,17.1,0,25.3,0,
1459794,"""""BEEF,GRND,PTY,30/5.33OZ,FBAB-SM,10#,Z""""",Branded,300,17.1,0,25.3,0,
1459067,"""""BEEF,GRND,PTY,40/4OZ,FBAB-SM,10#,Z""""",Branded,300,17.1,0,25.3,0,
2286977,"""""BEER"""" CAN CHICKEN RUB",Branded,267,5,57,4,12,
1457727,"""""BKRIB,PK,LN,RC,MEATY,IB,12PC,Z""""",Branded,232,17.9,0,17,0,
1459069,"""""BKRIB,PK,LN,RC,MEATY,SKLS,IB,12PC,Z""""",Branded,232,17.9,0,17,0,
2021997,"""""C"""" LOAF",Branded,143,23.2,0,5.36,0,
1964067,"""""CHEEZY"""" DILL",Branded,454,21.4,28.6,32.1,14.3,
1459419,"""""CHOP,BI,CC,GM,6OZ,10#,Z""""",Branded,161,25.8,0,5.38,0,
1459269,"""""CHOP,BI,CC,GM,ET12,4OZ,10#,Z""""",Branded,188,17.9,0,12.5,0,
1460341,"""""CHOP,BI,CC,GM,ET12,5OZ,10#,Z""""",Branded,241,22.3,0,16.1,0,
1459076,"""""CHOP,BI,CC,PHSE,GM,ET12,12OZ,10#,Z""""",Branded,160,16.1,91.1,10.1,0,
1458267,"""""CHOP,BI,CC,SM,ET12,4OZ,10#,Z""""",Branded,183,18.3,0,11.8,0,
1459080,"""""CHOP,BI,CC,SM,ET12,5OZ,10#,Z""""",Branded,186,18.6,0,11.4,0,
1458511,"""""CHOP,BI,CC,SM,ET12,6OZ,10#,Z""""",Branded,183,18.3,0,11.8,0,
1460348,"""""CHOP,BI,CC,SM,ET12,8OZ,10#,Z""""",Branded,183,16,0.5,12.5,0,
1459291,"""""CHOP,PK,BI,EC,BM,.5"""",10#,Z""""",Branded,223,17.9,0,17,0,
1457994,"""""CHOP,PK,BNLS,GM,ET12,4OZ,10#,Z""""",Branded,125,19.6,0.89,4.02,0,
1459126,"""""CHOP,PK,BNLS,GM,ET12,6OZ,10#,Z""""",Branded,125,19.6,0.6,4.17,0,
1458563,"""""CHOP,PK,BNLS,MISCUTS,10#,Z""""",Branded,170,15.2,0.89,11.6,0,
1460590,"""""CHOP,PK,BNLS,SM,ET20,4OZ,10#,Z""""",Branded,170,15.2,0.89,11.6,0,
2112548,"""""DARN GOOD"""" CHILI SOUP BOWL, """"DARN GOOD"""" CHILI",Branded,370,14.8,66.7,5.56,11.1,
2248645,"""""DARN GOOD"""" CHILI SOUP MIX, """"DARN GOOD"""" CHILI",Branded,343,17.1,68.6,2.86,17.1,
2160231,"""""EUROPEAN STYLE"""" FRESH, RICH & SILKY BUTTER, """"EUROPEAN STYLE""""",Branded,714,0,0,78.6,,
1949389,"""""FRIED RICE"""" BOWL",Branded,73,2.73,11.8,0.91,1.8,
1972771,"""""FRIED RICE"""" CAULIFLOWER CRUMBLES CHOPPED CAULIFLOWER, CARROTS, CELERY, ONION & BROCCOLI IN A SWEET TERIYAKI SAUCE WITH GARLIC-GINGER WONTON STRIPS VEGGIE BOWL, CAULIFLOWER CRUMBLES",Branded,73,0.91,14.6,1.82,1.8,
1458133,"""""HAM,CKD,95WA,PD,4X6,4/13#""""",Branded,116,16,2.8,4,0,
1460309,"""""HAM,CKD,96WA,CTRY LEAN,4X6,4/13#""""",Branded,207,28.6,3.57,7.14,0,
1458804,"""""HAM,H&W,CKD,FL,4X6,4/13#""""",Branded,107,12.5,4,4,0,
1460263,"""""HAM,H&W30,SMKD,96FF,GM,10/12#,2PC""""",Branded,107,12.5,3.57,3.57,0,
1457263,"""""HAM,SMKD,BNLS,NJ,CLASSIC CURE,9/11#,2PC""""",Branded,107,17.9,2.38,2.38,0,
1457910,"""""HAM,SMKD,BNLS,NJ,WH,AMER HEARTLAND,2PC""""",Branded,125,17.9,3.57,2.68,0,
1459730,"""""HAM,SMKD,BNLS,WA,DELUXE LEAN,12/15#,2PC""""",Branded,143,15.5,1.19,8.33,0,
1457328,"""""HAM,SMKD,BNLS,WA,DNR,SM,10/15#,2PC""""",Branded,107,16.1,3.57,3.57,0,
1458712,"""""HAM,SMKD,BNLS,WA,RND,BKFST,SM,9/14#,2PC""""",Branded,143,15.5,1.19,8.33,0,
1457351,"""""HAM,SMKD,CUBED,WA,3/8""""CUBES,2/5#,Z""""",Branded,125,16.1,5.36,4.46,0,
1458837,"""""HAM,SMKD,FS,SH,2PC""""",Branded,143,15.5,1.19,9.52,0,
1460038,"""""HAM,SMKD,HKRY,NJ,PRESLCD,SMKHS RES,6PC""""",Branded,155,16.7,2.38,8.33,0,
1459078,"""""HAM,SMKD,PIT,SH,2PC""""",Branded,29,2.86,1.82,1.04,0,
1458101,"""""HAM,SMKD,PIT,WH,LEAN,FL,8/12#,2PC""""",Branded,143,15.5,3.57,5.95,0,
1460220,"""""HAM,SPRL,NJ,HKRY,COOKS,(UFB),4PC""""",Branded,155,17.9,5.95,5.95,0,
1459182,"""""HAM,STK,SMKD,BI,WA,(UFB),FL,12PC""""",Branded,155,15.5,1.19,9.52,0,
1457927,"""""HAM,WA,HNY/BRWN SGR,PD,9/11,2PC""""",Branded,107,16.1,5.36,2.68,0,
2096414,"""""HATCH"""" GREEN CHILE FIESTA MIX",Branded,500,13.3,50,30,6.7,
2195593,"""""HO-LOTTA"""" ALL PURPOSE SPICE, """"HO-LOTTA""""",Branded,0,0,0,0,,
2040083,"""""HONOLULU BLUE"""" CREAM SODA",Branded,42,0,10.4,0,,
2098118,"""""JULIE'S"""" SPINACH DIP",Branded,321,3.57,7.14,32.1,3.6,
1458334,"""""LN,BNLS,CC,CAN,BK,5/7,DRY,GM,VP,2PC,Z""""",Branded,185,20.5,0,10.7,0,
2187156,"""""LOW COUNTRY LOCO"""" HOT SAUCE, """"LOW COUNTRY LOCO""""",Branded,125,0,0,0,,
2146120,"""""MEMPHIS STYLE"""" BBQ RUB, """"MEMPHIS STYLE""""",Branded,300,0,100,0,,
1913839,"""""MORTGAGE LIFTER"""" BARBECUE SAUCE",Branded,167,0,38.9,0,0,
1895717,"""""MORTGAGE LIFTER"""" PASTA SAUCE, FRESH MUSHROOM",Branded,86,3.12,13.3,1.95,3.9,
2272546,"""""MOTHER SAUCE"""" A SLOW-ROASTED BEEF & VEGETABLE BASED SAUCE, """"MOTHER SAUCE""""",Branded,34,1.69,5.08,0.85,0.4,
2160281,"""""NO CHEESE"""" CHEESINESS GRAIN FREE PALEO PUFFS, """"NO CHEESE"""" CHEESINESS",Branded,464,3.57,64.3,21.4,3.6,
2160282,"""""NO CHEESE"""" CHEESINESS GRAIN FREE PALEO PUFFS, """"NO CHEESE"""" CHEESINESS",Branded,464,3.57,64.3,21.4,3.6,
2172032,"""""NORIMAKI"""" RICE CRACKER, """"NORIMAKI""""",Branded,400,10,86.7,0,0,
1459099,"""""PEPP,SLCD,1.75""""DIA,2 BAGS,GF,10#NT,Z""""",Branded,500,21.4,3.57,42.9,0,
1458320,"""""PIC,BNLS,CUSH MT,VP,FL,4-4PC OR 4-5PC""""",Branded,161,18.8,0,9.82,0,
1457245,"""""PIC,MT,75,BNLS,SHLDR,P/L,WAX-FREE,60#""""",Branded,295,16.1,0,25,0,
1458035,"""""PK,SMKD,PULLED,GM,2/5#,Z""""",Branded,298,34.5,0,16.7,0,
1460414,"""""RACK-OF-PK,ET12,UNSEAS,2-1PC,Z""""",Branded,179,17.9,0,11.6,0,
1457480,"""""RST,HAM,BNLS,NTD,SM,3PC,Z""""",Branded,188,18.8,0,11.6,0,
1459123,"""""RST,LN,PK,APL CIN,PRECKD,FL,2PC,Z""""",Branded,170,17.9,8.04,7.14,0,
1458769,"""""SAUS,LK,FC,EF,20:1,2/10#,Z""""",Branded,391,13,2.5,37,0,
1460040,"""""SAUS,LK,MILD ITAL,FL,4:1,10#,Z""""",Branded,319,15,2.65,26.6,0,
1458424,"""""SAUS,PTY,FC,TKY,EF,1.47 OZ,CN,10#,Z""""",Branded,190,16.7,2.38,11.9,0,
1459859,"""""SAUS,PTY,WH HG,DIXIE SKLT,1.5OZ,10#,Z""""",Branded,400,12.5,3.57,16.1,0,
1460493,"""""SAUS,SMKD,SPLIT,2/6#,Z""""",Branded,256,12.8,0,23.1,0,
2174031,"""""SBERRY FIELDS"""" CREATIVELY CLEAN COTTON CANDY, """"SBERRY FIELDS""""",Branded,357,0,100,0,0,
1895062,"""""SMOKIN HOT"""" GOURMET SAUCE, """"SMOKIN HOT""""",Branded,100,0,20,0,,
1861815,"""""SMOKY"""" MEDIUM ROASTED SALSA, """"SMOKY""""",Branded,30,0,6.06,0,,
1878620,"""""SOUTHERN"""" BUTTERMILK BISCUITS, """"SOUTHERN"""" BUTTERMILK",Branded,329,5.48,42.5,15.1,2.7,
2279204,"""""SPICY JAPANESE PEANUTS, SEASONED PEANUTS, WASABI PEAS, HONEY SESAME STICKS, GARLIC WONTONS, DRY ROASTED EDAMAME, ASIAN MIX, SPICY",Branded,464,17.9,46.4,25,3.6,
1457823,"""""SRLN,BNLS,ET12,FL,VP,6-4PC""""",Branded,116,17.9,0.89,4.46,0,
2146117,"""""ST. LOUIS STYLE"""" BBQ RIB RUB, """"ST. LOUIS STYLE""""",Branded,300,0,100,0,,
2305617,"""""SUPER"""" BEEF BURGERS, BEEF",Branded,285,19.2,0,23.2,0,
1919098,"""""SWEET 'N SASSY"""" HOT PEPPERS & ONIONS IN SAUCE, """"SWEET 'N SASSY""""",Branded,48,0.8,11.2,0,0.8,
2023997,"""""SWEET"""" ITALIAN DRESSING",Branded,500,0,20,46.7,0,
1880483,"""""THE ORIGINAL FRUIT TEA"""", ORIGINAL",Branded,50,0,12.5,0,0,
2089054,"""""THE ORIGINAL"""" RED VELVET 3-LAYER CAKE",Branded,333,7.14,81,1.19,7.1,
2192066,"""""THE TEXAN"""" ROASTED SALSA, """"THE TEXAN""""",Branded,33,0,6.67,0,0,
1966055,"""""TOMATO"""" PORK BANGERS, TOMATO",Branded,161,13.2,9.21,6.58,,
1932361,"""""TWO JOE'S SAUCES"""", TANGY BBQ",Branded,141,0,34.4,0,,
1981917,"""""ULTIMATE STEAKHOUSE"""" BURGER SEASONING",Branded,333,0,111,0,,
2174032,"""""VANILLA HAZE"""" COTTON CANDY, """"VANILLA HAZE""""",Branded,357,0,100,0,0,
2113739,"""""WHOLE CHEESE!"""" CRISPY BAKED CRACKERS, MILD CHEDDAR",Branded,464,7.14,67.9,17.9,3.6,
2104273,"""""WHOLEY CHEESE!"""" CRISPY BAKED CRACKERS",Branded,476,4.76,71.4,16.7,4.8,
1849837,"""""WORLD'S BEST"""" MAC & CHEESE",Branded,222,10.2,20.9,10.2,0.9,
2511354,"""BUTTER"" FINGER PEANUT BUTTER BAR, ""BUTTER"" FINGER PEANUT BUTTER",Branded,375,10,50,30,20,
2375742,"""CAPE COD STYLE"" SEAFOOD SEASONING, ""CAPE COD STYLE""",Branded,222,0,0,0,0,
2592585,"""CAROLINA STYLE"" BBQ SEASONING, ""CAROLINA STYLE"" BBQ",Branded,273,0,90.9,0,0,
2565558,"""CRAB CHIP"" POTATO CHIPS",Branded,536,7.14,53.6,32.1,3.6,
2623825,"""DARN GOOD"" CHILI MIX",Branded,355,16.1,67.7,3.23,19.4,
2627827,"""DARN GOOD"" CHILI MIX",Branded,371,20,65.7,2.86,22.9,
2385953,"""EVERYTHING SNACKABLE EGGS & CRISPY DIP, ""EVERYTHING",Branded,198,14.3,5.49,13.2,1.1,
2470589,"""FRIED RICE"" PROTEIN PACK",Branded,168,12.6,6.32,10.5,0,
2386787,"""HOLAND STYLE"" HERRING FILLET IN OIL, ""HOLAND STYLE""",Branded,213,16.4,0,16.4,0,
2592932,"""HOT 'N SPICY"" CORN RELISH, ""HOT 'N SPICY""",Branded,106,0,24.2,0,3,
2388874,"""HOT AND SPICY"" SWEET HEAT BARBECUE SAUCE, ""HOT AND SPICY"" SWEET HEAT",Branded,189,0,40.5,0,0,
2640709,"""JALAPENO AGAVE"" WHITE CORN TORTILLA CHIPS, ""JALAPENO AGAVE""",Branded,500,7.14,67.9,21.4,3.6,
2617872,"""LIL PORKIES"" SMOKED SAUSAGE, ""LIL PORKIES""",Branded,281,19.3,1.75,22.8,0,
2426339,"""LUMBER JACK"" CENTER-CUT SMOKED SAUSAGE, FRESH BUTTERMILK BISCUIT, EGG & CHEESE SUPER-SIZE SANDWICHES, ""LUMBER JACK""",Branded,250,10.3,13.5,17.3,0.6,
2487073,"""MILD BEAN AND BEEF BEAN AND BEEF WITH CHEESE AND MILD ROASTED GREEN CHILE BURRITO, ""MILD BEAN AND BEEF",Branded,184,10.6,23.9,8.24,5.5,
2532658,"""MILK"" & COOKIES NON-DAIRY FROZEN DESSERT ICE CREAM",Branded,265,2.27,33.3,13.6,0.8,
2581216,"""MILK"" & COOKIES VANILLA NON-DAIRY FROZEN DESSERT WITH CHOCOLATE CHIP COOKIES, CHOCOLATE SANDWICH COOKIES & CHOCOLATE COOKIE SWIRLS, ""MILK"" & COOKIES",Branded,265,2.27,32.6,13.6,0.8,
2704441,"""Minions"" Cheese, Cooked Sausage Crumbles (Made with Turkey) & Egg Breakfast Wrap",Branded,234,12.6,25.7,9.03,3.6,
2593812,"""NASHVILLE HOT"" VERY SPICY CHOW CHOW ROYAL RELISH, ""NASHVILLE HOT""",Branded,71,0,14.3,0,0,
2395394,"""NO CHEESE"" CHEESINESS ORGANIC POPCORN, ""NO CHEESE"" CHEESINESS",Branded,400,8,56,14,16,
2628721,"""NO CHEESE"" CHEESINESS PALEO PUFFS, ""NO CHEESE CHEESINESS",Branded,464,0,67.9,21.4,3.6,
2653545,"""NO CHEESE"" CHEESINESS PALEO PUFFS, ""NO CHEESE"" CHEESINESS",Branded,464,3.57,64.3,21.4,3.6,
2628661,"""NO CHEESE"" CHEESINESS POWER CURLS, ""NO CHEESE"" CHEESINESS",Branded,464,21.4,50,17.9,0,
2400717,"""OLD FASHIONED"" LIMBURGER PASTEURIZED PROCESS CHEESE SPREAD, LIMBURGER",Branded,214,10.7,3.57,17.9,0,
2465632,"""ORIGINAL"" MOOSE TRACKS CHURNED LIGHT ICE CREAM VANILLA LIGHT ICE CREAM WITH PEANUT BUTTER CUPS AND FAMOUS MOOSE TRACKS FUDGE, ""ORIGINAL"" MOOSE TRACKS",Branded,212,3.75,28.8,8.75,1.2,
2525067,"""ORIGINAL"" MOOSE TRACKS PREMIUM VANILLA ICE CREAM WITH PEANUT BUTTER CUPS AND FAMOUS MOOSE TRACKS FUDGE, ""ORIGINAL"" MOOSE TRACKS",Branded,272,4.35,28.3,16.3,1.1,
2463707,"""ORIGINAL"" MOOSE TRACKS VANILLA FROZEN YOGURT WITH PEANUT BUTTER CUPS AND MOOSE TRACKS FUDGE, ""ORIGINAL"" MOOSE TRACKS",Branded,209,4.4,30.8,7.69,1.1,
2465624,"""ORIGINAL"" MOOSE TRACKS VANILLA ICE CREAM WITH PEANUT BUTTER CUPS AND FAMOUS MOOSE TRACKS FUDGE, ""ORIGINAL"" MOOSE TRACKS",Branded,242,3.3,28.6,13.2,1.1,
2463625,"""ORIGINAL"" MOOSE TRACKS VANILLA ICE CREAM WITH PEANUT BUTTER CUPS AND MOOSE TRACKS FUDGE, ""ORIGINAL"" MOOSE TRACKS",Branded,242,3.3,28.6,13.2,1.1,
2626137,"""OUR BEST"" BREADED VEAL & BEEF PATTIES, 4 OZ, 4 COUNT",Branded,292,12.4,17.7,17.7,1.8,
2385955,"""RANCH"" SNACKABLE EGGS & CRUNCHY DIP, ""RANCH",Branded,209,15.4,3.3,15.4,1.1,
472277,"""RIVER RAT"" CHEESE",Branded,321,17.9,10.7,25,0,
2640710,"""SEA SALT"" ORGANIC WHITE CORN TORTILLA CHIPS, ""SEA SALT""",Branded,464,7.14,60.7,21.4,7.1,
2452934,"""SEASON DIPPER"" CRACKLINS, ""SEASON DIPPER""",Branded,571,50,,42.9,0,
2585528,"""SIZZLE"" EXTRA VIRGIN OLIVE OIL COOKING OIL",Branded,800,0,0,93.3,,
436841,"""SLAMMIN' GOOD GREENS!""",Branded,98,0.98,4.9,8.82,2,
2670362,"""SOUR CREAM"" & CHIVE SPROUTED CASHEWS, ""SOUR CREAM"" & CHIVE",Branded,525,20,32.5,40,5,
2388842,"""SWEET AND SMOKY BARBECUE SAUCE, SWEET AND SMOKY",Branded,189,0,40.5,0,0,
2421381,"""THE CATTLE CALL"" WINNING BEEF SEASONING",Branded,250,0,50,0,0,
2465723,"""THE CRAB CHIP"" POTATO CHIPS WITH CHESAPEAKE BAY CRAB SEASONING, CHESAPEAKE BAY CRAB SEASONING",Branded,536,7.14,53.6,32.1,3.6,
2565587,"""THE CRAB CHIP"" WITH CHESAPEAKE BAY CRAB SEASONING POTATO CHIPS, CRAB",Branded,536,7.14,53.6,32.1,3.6,
2628870,"""THE EXPLORER MINI"" VEGAN BAR, ""THE EXPLORER MINI""",Branded,526,15.8,39.5,34.2,7.9,
2631356,"""THE MAVERICK MINI"" VEGAN BAR, ""THE MAVERICK MINI""",Branded,500,18.4,39.5,29,5.3,
2628869,"""THE TRAILBLAZER MINI"" VEGAN BAR, ""THE TRAILBLAZER MINI""",Branded,500,15.8,39.5,31.6,5.3,
2665961,"""ULTIMATE STEAKHOUSE"" GRILLING SEASONING",Branded,300,0,60,0,20,
393839,"""VAMPIRE SLAYER"" GARLIC CHEDDAR",Branded,429,25,3.57,32.1,0,
2603605,"""WORLD'S BEST"" MAC & CHEESE",Branded,213,9.33,21.3,10.2,0.9,
1920891,#1 HAM & PEPPERONI,Branded,299,19.5,19.5,15.6,1.3,
2389828,#9 FETTUCCINI,Branded,357,10.7,71.4,1.79,3.6,
2511752,"#9 SPORT DRINK, #9",Branded,8,0,3.33,0,0,
2597781,'00' NEAPOLITAN-STYLE GLUTEN-FREE PIZZA FLOUR,Branded,333,3.33,83.3,0,10,
2664616,"'AUSTIN'S OWN' GOODFLOW GREEN TEA, 'AUSTIN'S OWN' GOODFLOW",Branded,29,0,7.59,0,,
2288326,'E...SAN MARZANO ITALIAN CHOPPED TOMATOES,Branded,20,0.82,4.92,0,1.6,
2147860,"'KITCHEN READY' PASTA SAUCE, 'KITCHEN READY'",Branded,28,0.8,4.8,0.8,0.8,
2382831,"'MEGA APPLE APPLESAUCE WITH BRAINPACK, 'MEGA APPLE",Branded,50,0,13.3,0.56,1.1,
2140298,"'MERICA MIX GUMMI CANDY, 'MERICA MIX",Branded,333,3.33,76.7,0,,
2542548,"'NANA CHIPS, BLAZING BUFFALO",Branded,567,3.33,50,33.3,6.7,
2175522,"'NANA CHIPS, BLAZING BUFFALO",Branded,559,2.94,50,35.3,5.9,
2428477,"'NANA POPS NUT BUTTER FILLED SUPERSNACKS, BANANA-RAMA",Branded,436,7.69,64.1,18,10.3,
1955145,"'OLD TIMES' ORANGE FINE CUT MARMALADE, 'OLD TIMES' ORANGE",Branded,286,0,64.3,0,0,
2544593,'ONO POKE BOWL,Branded,140,2.77,29.1,2.22,1.1,
2589943,'OO' PIZZA FLOUR,Branded,333,10,73.3,0,3.3,
2407055,"'SOUR CREAM' & ONION VEGGIE POPS SUPERSNACKS ORGANIC DRIED VEGETABLE SNACK, 'SOUR CREAM' & ONION",Branded,500,25,39.3,25,14.3,
2022630,'SWEET' WHITE SORGHUM FLOUR,Branded,353,11.8,73.5,2.94,8.8,
2036474,"'TALIANO SLICED ITALIAN BREAD, 'TALIANO",Branded,267,10,46.7,3.33,0,
495381,'TDE PINKY'TUDE RAW CRIPPS PINK APPLE JUICE,Branded,51,0,13.5,0,,
2384226,"'THE CECILE' CUCUMBER & WATERMELON MARGARITA WITH CLOVER HONEY & THYME COCKTAIL MIXER INFUSED ICE CUBES, 'THE CECILE'",Branded,100,0,28,0,0,
495384,'TUDE FUJI'TUDE RAW FUJI APPLE JUICE,Branded,51,0,13.5,0,,
495383,'TUDE GALA'TUDE RAW GALA APPLE JUICE,Branded,51,0,13.5,0,,
495382,'TUDE GRANNY'TUDE RAW GRANNY SMITH APPLE JUICE,Branded,38,0,9.7,0,,
495380,'TUDE HONEY'TUDE RAW HONEY CRISP APPLE JUICE,Branded,55,0,13.5,0,,
2267420,"(956) ENHALE A TODO! RUB, (956) ECHALE A TODO!",Branded,0,0,0,0,,
2279035,"(CLASSIC) STRAW BERRY JAM, (CLASSIC) STRAW BERRY",Branded,300,0,75,0,0,
